model,strategy,initial_capital,max_bet_pct,liquidity_scaler,n_signals,n_executed,final_capital,roi,max_drawdown,skipped_capital,skipped_concentration
logreg_l2,general_ev,100000,0.1,0.1,119795,11347,41940.677673583385,-0.5805932232641662,58059.322326416615,0,58949
logreg_l2,home_run,1000,0.01,1.0,314,205,99.20562544549509,-0.9007943745545048,900.7943745545049,0,0
logreg_l2,home_run,1000,0.01,0.1,314,203,175.95820138268925,-0.8240417986173108,824.0417986173107,0,0
logreg_l2,home_run,1000,0.05,1.0,314,89,19.879200507822834,-0.9801207994921772,980.1207994921772,0,0
logreg_l2,home_run,1000,0.05,0.1,314,126,18.74310516019839,-0.9812568948398016,981.2568948398016,0,0
logreg_l2,home_run,1000,0.1,1.0,314,58,9.804806324304145,-0.9901951936756958,990.1951936756958,0,0
logreg_l2,home_run,1000,0.1,0.1,314,90,9.806177907393451,-0.9901938220926065,990.1938220926065,0,0
logreg_l2,home_run,10000,0.01,1.0,314,265,2133.6406357235564,-0.7866359364276444,7866.359364276444,0,0
logreg_l2,home_run,10000,0.01,0.1,314,203,6776.211918187042,-0.3223788081812958,3223.788081812958,0,0
logreg_l2,home_run,10000,0.05,1.0,314,265,132.99805220915022,-0.986700194779085,9867.00194779085,0,0
logreg_l2,home_run,10000,0.05,0.1,314,203,6571.624300000002,-0.34283756999999976,3428.375699999998,0,0
logreg_l2,home_run,10000,0.1,1.0,314,264,8.705431890351843,-0.9991294568109648,9991.294568109648,0,0
logreg_l2,home_run,10000,0.1,0.1,314,203,6571.624300000002,-0.34283756999999976,3428.375699999998,0,0
logreg_l2,home_run,100000,0.01,1.0,314,265,88483.7860000001,-0.11516213999999905,11516.213999999905,0,0
logreg_l2,home_run,100000,0.01,0.1,314,203,96571.62430000004,-0.0342837569999996,3428.3756999999605,0,0
logreg_l2,home_run,100000,0.05,1.0,314,265,88483.7860000001,-0.11516213999999905,11516.213999999905,0,0
logreg_l2,home_run,100000,0.05,0.1,314,203,96571.62430000004,-0.0342837569999996,3428.3756999999605,0,0
logreg_l2,home_run,100000,0.1,1.0,314,265,88483.7860000001,-0.11516213999999905,11516.213999999905,0,0
logreg_l2,home_run,100000,0.1,0.1,314,203,96571.62430000004,-0.0342837569999996,3428.3756999999605,0,0
logreg_l2,top1pct_phat,1000,0.01,1.0,2571,520,763.8297256473116,-0.23617027435268836,236.17027435268835,0,966
logreg_l2,top1pct_phat,1000,0.01,0.1,2571,234,904.8253210371148,-0.0951746789628852,95.17467896288531,0,0
logreg_l2,top1pct_phat,1000,0.05,1.0,2571,503,845.7455951774349,-0.1542544048225651,154.2544048225651,0,1128
logreg_l2,top1pct_phat,1000,0.05,0.1,2571,234,918.8564092984589,-0.08114359070154115,81.14359070154126,0,0
logreg_l2,top1pct_phat,1000,0.1,1.0,2571,503,885.35813818024,-0.11464186181976004,115.2984088571294,0,778
logreg_l2,top1pct_phat,1000,0.1,0.1,2571,234,926.2839466101461,-0.07371605338985388,73.71605338985398,0,0
logreg_l2,top1pct_phat,10000,0.01,1.0,2571,831,9773.754245502614,-0.022624575449738588,227.86649672617568,0,179
logreg_l2,top1pct_phat,10000,0.01,0.1,2571,234,9926.45778299406,-0.007354221700593916,73.54221700593916,0,0
logreg_l2,top1pct_phat,10000,0.05,1.0,2571,831,9775.419999999996,-0.022458000000000356,226.40131578947512,0,129
logreg_l2,top1pct_phat,10000,0.05,0.1,2571,234,9926.477042105244,-0.007352295789475647,73.52295789475647,0,0
logreg_l2,top1pct_phat,10000,0.1,1.0,2571,831,9775.419999999996,-0.022458000000000356,226.40131578947512,0,129
logreg_l2,top1pct_phat,10000,0.1,0.1,2571,234,9926.477042105244,-0.007352295789475647,73.52295789475647,0,0
logreg_l2,top1pct_phat,100000,0.01,1.0,2571,931,99655.28589473659,-0.003447141052634106,346.53542105288943,0,0
logreg_l2,top1pct_phat,100000,0.01,0.1,2571,234,99926.47704210509,-0.0007352295789490744,73.52295789490745,0,0
logreg_l2,top1pct_phat,100000,0.05,1.0,2571,931,99655.28589473659,-0.003447141052634106,346.53542105288943,0,0
logreg_l2,top1pct_phat,100000,0.05,0.1,2571,234,99926.47704210509,-0.0007352295789490744,73.52295789490745,0,0
logreg_l2,top1pct_phat,100000,0.1,1.0,2571,931,99655.28589473659,-0.003447141052634106,346.53542105288943,0,0
logreg_l2,top1pct_phat,100000,0.1,0.1,2571,234,99926.47704210509,-0.0007352295789490744,73.52295789490745,0,0
logreg_l2,top1pct_edge,1000,0.01,1.0,2571,250,166.37149348455318,-0.8336285065154468,833.6285065154468,0,1311
logreg_l2,top1pct_edge,1000,0.01,0.1,2571,110,613.8579026655294,-0.3861420973344706,386.1420973344706,0,81
logreg_l2,top1pct_edge,1000,0.05,1.0,2571,183,41.098879136474196,-0.9589011208635257,958.9011208635258,0,1878
logreg_l2,top1pct_edge,1000,0.05,0.1,2571,104,499.1584002124999,-0.5008415997875001,500.8415997875001,0,16
logreg_l2,top1pct_edge,1000,0.1,1.0,2571,148,21.46043424615976,-0.9785395657538403,978.5395657538403,0,1584
logreg_l2,top1pct_edge,1000,0.1,0.1,2571,104,410.5285729999998,-0.5894714270000002,589.4714270000002,0,16
logreg_l2,top1pct_edge,10000,0.01,1.0,2571,502,5768.424672973283,-0.4231575327026717,4231.575327026717,0,362
logreg_l2,top1pct_edge,10000,0.01,0.1,2571,120,9244.307979979996,-0.07556920200200039,755.6920200200038,0,0
logreg_l2,top1pct_edge,10000,0.05,1.0,2571,495,5531.681199999998,-0.4468318800000002,4468.318800000002,0,374
logreg_l2,top1pct_edge,10000,0.05,0.1,2571,120,9236.399399999997,-0.07636006000000034,763.6006000000034,0,0
logreg_l2,top1pct_edge,10000,0.1,1.0,2571,495,5531.681199999998,-0.4468318800000002,4468.318800000002,0,374
logreg_l2,top1pct_edge,10000,0.1,0.1,2571,120,9236.399399999997,-0.07636006000000034,763.6006000000034,0,0
logreg_l2,top1pct_edge,100000,0.01,1.0,2571,614,94298.03800000015,-0.05701961999999854,5701.961999999854,0,0
logreg_l2,top1pct_edge,100000,0.01,0.1,2571,120,99236.3994,-0.007636006000000052,763.6006000000052,0,0
logreg_l2,top1pct_edge,100000,0.05,1.0,2571,614,94298.03800000015,-0.05701961999999854,5701.961999999854,0,0
logreg_l2,top1pct_edge,100000,0.05,0.1,2571,120,99236.3994,-0.007636006000000052,763.6006000000052,0,0
logreg_l2,top1pct_edge,100000,0.1,1.0,2571,614,94298.03800000015,-0.05701961999999854,5701.961999999854,0,0
logreg_l2,top1pct_edge,100000,0.1,0.1,2571,120,99236.3994,-0.007636006000000052,763.6006000000052,0,0
logreg_l2,top5pct_edge,1000,0.01,1.0,12858,253,99.67848223021248,-0.9003215177697875,900.3215177697875,0,3693
logreg_l2,top5pct_edge,1000,0.01,0.1,12858,259,99.21903219740905,-0.9007809678025909,900.7809678025909,0,3152
logreg_l2,top5pct_edge,1000,0.05,1.0,12858,150,18.740483099054156,-0.9812595169009458,981.2595169009459,0,3720
logreg_l2,top5pct_edge,1000,0.05,0.1,12858,155,18.949959698487376,-0.9810500403015125,981.0500403015126,0,3319
logreg_l2,top5pct_edge,1000,0.1,1.0,12858,116,9.061854836584471,-0.9909381451634156,990.9381451634156,0,3729
logreg_l2,top5pct_edge,1000,0.1,0.1,12858,133,9.013511403918054,-0.990986488596082,990.9864885960819,0,3333
logreg_l2,top5pct_edge,10000,0.01,1.0,12858,877,412.3574210381204,-0.9587642578961879,9587.642578961879,0,10780
logreg_l2,top5pct_edge,10000,0.01,0.1,12858,944,2575.523733894589,-0.7424476266105411,7424.476266105411,0,7050
logreg_l2,top5pct_edge,10000,0.05,1.0,12858,579,27.05714966303605,-0.9972942850336963,9972.942850336964,0,10680
logreg_l2,top5pct_edge,10000,0.05,0.1,12858,899,1797.7996005818604,-0.8202200399418139,8202.20039941814,0,7275
logreg_l2,top5pct_edge,10000,0.1,1.0,12858,534,11.402319921282203,-0.9988597680078718,9988.597680078718,0,4943
logreg_l2,top5pct_edge,10000,0.1,0.1,12858,899,1719.266568800002,-0.8280733431199998,8280.733431199998,0,7275
logreg_l2,top5pct_edge,100000,0.01,1.0,12858,3405,38537.950632000306,-0.6146204936799969,61462.049367999694,0,5673
logreg_l2,top5pct_edge,100000,0.01,0.1,12858,2415,76369.8821,-0.23630117899999997,23630.117899999997,0,0
logreg_l2,top5pct_edge,100000,0.05,1.0,12858,3405,38537.950632000306,-0.6146204936799969,61462.049367999694,0,5673
logreg_l2,top5pct_edge,100000,0.05,0.1,12858,2415,76369.8821,-0.23630117899999997,23630.117899999997,0,0
logreg_l2,top5pct_edge,100000,0.1,1.0,12858,3405,38537.950632000306,-0.6146204936799969,61462.049367999694,0,5673
logreg_l2,top5pct_edge,100000,0.1,0.1,12858,2415,76369.8821,-0.23630117899999997,23630.117899999997,0,0
logreg_l2,phat_gt_0.9,1000,0.01,1.0,0,0,1000.0,0.0,0.0,0,0
logreg_l2,phat_gt_0.9,1000,0.01,0.1,0,0,1000.0,0.0,0.0,0,0
logreg_l2,phat_gt_0.9,1000,0.05,1.0,0,0,1000.0,0.0,0.0,0,0
logreg_l2,phat_gt_0.9,1000,0.05,0.1,0,0,1000.0,0.0,0.0,0,0
logreg_l2,phat_gt_0.9,1000,0.1,1.0,0,0,1000.0,0.0,0.0,0,0
logreg_l2,phat_gt_0.9,1000,0.1,0.1,0,0,1000.0,0.0,0.0,0,0
logreg_l2,phat_gt_0.9,10000,0.01,1.0,0,0,10000.0,0.0,0.0,0,0
logreg_l2,phat_gt_0.9,10000,0.01,0.1,0,0,10000.0,0.0,0.0,0,0
logreg_l2,phat_gt_0.9,10000,0.05,1.0,0,0,10000.0,0.0,0.0,0,0
logreg_l2,phat_gt_0.9,10000,0.05,0.1,0,0,10000.0,0.0,0.0,0,0
logreg_l2,phat_gt_0.9,10000,0.1,1.0,0,0,10000.0,0.0,0.0,0,0
logreg_l2,phat_gt_0.9,10000,0.1,0.1,0,0,10000.0,0.0,0.0,0,0
logreg_l2,phat_gt_0.9,100000,0.01,1.0,0,0,100000.0,0.0,0.0,0,0
logreg_l2,phat_gt_0.9,100000,0.01,0.1,0,0,100000.0,0.0,0.0,0,0
logreg_l2,phat_gt_0.9,100000,0.05,1.0,0,0,100000.0,0.0,0.0,0,0
logreg_l2,phat_gt_0.9,100000,0.05,0.1,0,0,100000.0,0.0,0.0,0,0
logreg_l2,phat_gt_0.9,100000,0.1,1.0,0,0,100000.0,0.0,0.0,0,0
logreg_l2,phat_gt_0.9,100000,0.1,0.1,0,0,100000.0,0.0,0.0,0,0
logreg_l2,phat_gt_0.95,1000,0.01,1.0,0,0,1000.0,0.0,0.0,0,0
logreg_l2,phat_gt_0.95,1000,0.01,0.1,0,0,1000.0,0.0,0.0,0,0
logreg_l2,phat_gt_0.95,1000,0.05,1.0,0,0,1000.0,0.0,0.0,0,0
logreg_l2,phat_gt_0.95,1000,0.05,0.1,0,0,1000.0,0.0,0.0,0,0
logreg_l2,phat_gt_0.95,1000,0.1,1.0,0,0,1000.0,0.0,0.0,0,0
logreg_l2,phat_gt_0.95,1000,0.1,0.1,0,0,1000.0,0.0,0.0,0,0
